Score;Pair;Time;Strategy;takeprofit;threshold;timeout;stochTimeframe;stoploss;positions;profit;drawdown;long;winning;pips/position;pips/day;positions/day;holdtime/positions;hittimeout;hittp;hitsl;
-0,00620000000000091;EURUSD;168;SSIStochStrategy;0,43;0,2;30;420;0,03;104;0,00419999999999909;-0,000399999999999956;0,644230769230769;0,336538461538462;4,03846153846067E-05;0,00059999999999987;14,8571428571429;48;53;1;49;
0,0161999999999991;EURUSD;168;SSIStochStrategy;0,46;0,15;180;1080;0,25;20;0,0181999999999991;0,000899999999999901;0,6;0,65;0,000909999999999955;0,00259999999999987;2,85714285714286;303;16;2;2;
-0,00290000000000018;EURUSD;168;SSIStochStrategy;0,39;0,12;210;660;0,27;25;-0,000400000000000178;-0,00360000000000005;0,6;0,48;-1,60000000000071E-05;-5,71428571428826E-05;3,57142857142857;297;19;2;3;
0,00020000000000017;EURUSD;168;SSIStochStrategy;0,4;0,08;210;600;0,32;23;0,00250000000000017;-0,000400000000000178;0,608695652173913;0,478260869565217;0,00010869565217392;0,000357142857142881;3,28571428571429;307;18;2;3;
0,00579999999999945;EURUSD;168;SSIStochStrategy;0,13;0,2;150;900;0,1;32;0,00899999999999945;-0,000300000000000189;0,5625;0,5625;0,000281249999999983;0,00128571428571421;4,57142857142857;179;13;11;8;
-0,00100000000000011;EURUSD;168;SSIStochStrategy;0,28;0,09;150;900;0,46;20;0,00099999999999989;-0,00319999999999987;0,6;0,5;4,99999999999945E-05;0,000142857142857127;2,85714285714286;281;17;2;0;
-0,028;EURUSD;168;SSIStochStrategy;0,24;0,17;90;60;0,05;121;-0,0159;-0,0159;0,586776859504132;0,31404958677686;-0,000131404958677686;-0,00227142857142858;17,2857142857143;72;41;5;75;
-0,00519999999999911;EURUSD;168;SSIStochStrategy;0,44;0,14;120;180;0,31;52;8,88178419700125E-16;-0,00219999999999931;0,634615384615385;0,5;1,70803542250024E-17;1,26882631385732E-16;7,42857142857143;167;47;0;4;
-0,00280000000000071;EURUSD;168;SSIStochStrategy;0,11;0,16;150;240;0,21;52;0,00239999999999929;0,000299999999999301;0,615384615384615;0,576923076923077;4,61538461538325E-05;0,000342857142857042;7,42857142857143;157;25;19;7;
-0,00190000000000019;EURUSD;168;SSIStochStrategy;0,25;0,07;60;660;0,04;56;0,00369999999999981;-2,22044604925031E-16;0,625;0,375;6,60714285714253E-05;0,000528571428571402;8;93;28;1;26;
-0,0122999999999998;EURUSD;168;SSIStochStrategy;0,37;0,08;90;420;0,26;44;-0,0078999999999998;-0,0104999999999997;0,659090909090909;0,386363636363636;-0,00017954545454545;-0,0011285714285714;6,28571428571429;147;36;1;6;
0,00149999999999995;EURUSD;168;SSIStochStrategy;0,47;0,14;210;540;0,29;30;0,00449999999999995;-0,00160000000000005;0,733333333333333;0,533333333333333;0,000149999999999998;0,000642857142857136;4,28571428571429;276;23;2;4;
-0,0029000000000008;EURUSD;168;SSIStochStrategy;0,26;0,07;180;960;0,22;21;-0,0008000000000008;-0,00770000000000026;0,666666666666667;0,523809523809524;-3,80952380952762E-05;-0,000114285714285829;3;275;13;3;4;
0,0021999999999987;EURUSD;168;SSIStochStrategy;0,36;0,17;210;60;0,47;36;0,0057999999999987;-0,00200000000000111;0,555555555555556;0,527777777777778;0,000161111111111075;0,000828571428571242;5,14285714285714;268;29;4;2;
0,0076999999999993;EURUSD;168;SSIStochStrategy;0,12;0,21;150;1020;0,49;29;0,0105999999999993;-0,000500000000000167;0,517241379310345;0,586206896551724;0,000365517241379285;0,00151428571428561;4,14285714285714;204;16;12;0;
-0,00839999999999907;EURUSD;168;SSIStochStrategy;0,33;0,14;120;360;0,37;40;-0,00439999999999907;-0,00629999999999908;0,625;0,425;-0,000109999999999977;-0,000628571428571296;5,71428571428571;185;37;0;2;
0,00069999999999915;EURUSD;168;SSIStochStrategy;0,08;0,15;120;1020;0,15;30;0,00369999999999915;0,000399999999999734;0,566666666666667;0,633333333333333;0,000123333333333305;0,000528571428571307;4,28571428571429;167;13;11;5;
0,00219999999999959;EURUSD;168;SSIStochStrategy;0,46;0,2;150;540;0,36;35;0,00569999999999959;-0,000799999999999912;0,571428571428571;0,514285714285714;0,000162857142857131;0,000814285714285656;5;220;31;1;2;
-0,0114999999999997;EURUSD;168;SSIStochStrategy;0,04;0,11;120;780;0,02;86;-0,00289999999999968;-0,00439999999999952;0,686046511627907;0,348837209302326;-3,37209302325544E-05;-0,000414285714285669;12,2857142857143;14;1;29;55;
0,00549999999999892;EURUSD;168;SSIStochStrategy;0,12;0,15;210;240;0,44;43;0,00979999999999892;0,000899999999999901;0,604651162790698;0,627906976744186;0,000227906976744161;0,00139999999999985;6,14285714285714;196;19;21;2;
0,0135999999999995;EURUSD;168;SSIStochStrategy;0,33;0,18;60;1080;0,46;34;0,0169999999999995;-0,0002000000000002;0,470588235294118;0,617647058823529;0,000499999999999984;0,00242857142857135;4,85714285714286;143;32;1;0;
-0,00289999999999946;EURUSD;168;SSIStochStrategy;0,49;0,12;30;1080;0,03;61;0,00320000000000054;-0,0017999999999998;0,60655737704918;0,344262295081967;5,24590163934514E-05;0,000457142857142934;8,71428571428571;69;35;1;25;
-0,0045000000000002;EURUSD;168;SSIStochStrategy;0,11;0,21;150;840;0,07;43;-0,0002000000000002;-0,0002000000000002;0,581395348837209;0,418604651162791;-4,65116279070233E-06;-2,85714285714571E-05;6,14285714285714;134;11;11;21;
0,0081999999999994;EURUSD;168;SSIStochStrategy;0,16;0,22;150;960;0,16;30;0,0111999999999994;0,000199999999999756;0,466666666666667;0,566666666666667;0,000373333333333314;0,00159999999999992;4,28571428571429;212;17;9;4;
0,0138999999999995;EURUSD;168;SSIStochStrategy;0,35;0,16;180;840;0,14;27;0,0165999999999995;0,000899999999999901;0,666666666666667;0,592592592592593;0,000614814814814796;0,0023714285714285;3,85714285714286;237;17;3;7;
-0,0048000000000002;EURUSD;168;SSIStochStrategy;0,48;0,2;30;420;0,45;86;0,0037999999999998;-2,22044604925031E-16;0,604651162790698;0,430232558139535;4,41860465116256E-05;0,000542857142857115;12,2857142857143;64;83;1;1;
0,0052999999999989;EURUSD;168;SSIStochStrategy;0,11;0,13;90;540;0,25;51;0,0103999999999989;-0,000700000000000367;0,588235294117647;0,529411764705882;0,000203921568627429;0,00148571428571412;7,28571428571428;130;33;15;2;
0,00369999999999954;EURUSD;168;SSIStochStrategy;0,12;0,13;120;1140;0,28;25;0,00619999999999954;-0,00160000000000027;0,56;0,64;0,000247999999999982;0,00088571428571422;3,57142857142857;212;17;7;1;
0,00430000000000026;EURUSD;168;SSIStochStrategy;0,34;0,16;30;960;0,31;54;0,00970000000000026;0,000899999999999901;0,574074074074074;0,462962962962963;0,000179629629629635;0,00138571428571432;7,71428571428572;84;52;1;0;
-0,00919999999999973;EURUSD;168;SSIStochStrategy;0,27;0,09;120;780;0,49;27;-0,00649999999999973;-0,0125999999999993;0,62962962962963;0,481481481481481;-0,000240740740740731;-0,00092857142857139;3,85714285714286;217;23;2;1;
-0,000400000000000161;EURUSD;168;SSIStochStrategy;0,18;0,19;60;120;0,14;99;0,00949999999999984;0,000699999999999923;0,616161616161616;0,505050505050505;9,59595959595944E-05;0,00135714285714283;14,1428571428571;82;75;10;13;
-0,0121000000000008;EURUSD;168;SSIStochStrategy;0,35;0,07;210;300;0,24;32;-0,0089000000000008;-0,0108000000000008;0,6875;0,375;-0,000278125000000025;-0,00127142857142869;4,57142857142857;248;20;3;8;
