Score;Pair;Time;Strategy;PostT;PreT;Threshold;takeprofit;stoploss;FollowTrend;positions;profit;drawdown;long;winning;pips/position;pips/day;positions/day;positivedaysratio;holdtime/positions;hitsl;hittp;hitto;
-0,0216000000000001;EURUSD;744;FastMovement-Strategy;60;26;0,46;0,38;0,1;False;7;-0,0209000000000001;-0,0209000000000001;1;0,142857142857143;-0,00298571428571431;-0,000674193548387101;0,225806451612903;0;32;5;0;2;
-0,0110000000000003;EURUSD;744;FastMovement-Strategy;150;21;0,22;0,29;0,37;False;36;-0,0074000000000003;-0,0123000000000002;0,583333333333333;0,472222222222222;-0,000205555555555564;-0,000238709677419364;1,16129032258065;0,666666666666667;123;5;6;25;
-0,00500000000000018;EURUSD;744;FastMovement-Strategy;60;5;0,35;0,01;0,13;False;6;-0,00440000000000018;-0,00440000000000018;1;0,666666666666667;-0,000733333333333364;-0,000141935483870974;0,193548387096774;0;3;2;4;0;
-0,0163999999999992;EURUSD;744;FastMovement-Strategy;140;24;0,11;0,37;0,27;False;169;0,000500000000000833;-0,0114000000000003;0,50887573964497;0,485207100591716;2,95857988166173E-06;1,61290322580914E-05;5,45161290322581;0,615384615384615;176;19;10;140;
0,00690000000000011;EURUSD;744;FastMovement-Strategy;110;3;0,61;0,19;0,05;True;2;0,00710000000000011;0;0;1;0,00355000000000005;0,00022903225806452;0,0645161290322581;1;4;0;2;0;
-0,0226999999999998;EURUSD;744;FastMovement-Strategy;170;25;0,56;0,32;0,26;False;5;-0,0221999999999998;-0,0221999999999998;1;0;-0,00443999999999996;-0,000716129032258057;0,161290322580645;0;54;4;0;1;
0,0075000000000001;EURUSD;744;FastMovement-Strategy;130;21;0,23;0,3;0,15;True;33;0,0108000000000001;-0,00680000000000014;0,454545454545455;0,454545454545455;0,000327272727272732;0,000348387096774198;1,06451612903226;0,666666666666667;74;15;7;11;
-0,0219000000000001;EURUSD;744;FastMovement-Strategy;110;26;0,47;0,26;0,06;False;7;-0,0212000000000001;-0,0212000000000001;1;0;-0,00302857142857144;-0,000683870967741939;0,225806451612903;0;22;7;0;0;
-0,0253;EURUSD;744;FastMovement-Strategy;140;27;0,45;0,3;0,28;False;7;-0,0246;-0,0246;1;0,142857142857143;-0,00351428571428571;-0,000793548387096773;0,225806451612903;0;63;5;0;2;
-0,0153000000000003;EURUSD;744;FastMovement-Strategy;70;19;0,7;0,4;0,4;False;3;-0,0150000000000003;-0,0150000000000003;1;0;-0,00500000000000012;-0,000483870967741947;0,0967741935483871;0;27;3;0;0;
-0,0159000000000001;EURUSD;744;FastMovement-Strategy;60;22;0,27;0,23;0,09;False;25;-0,0134000000000001;-0,0134000000000001;0,6;0,48;-0,000536000000000003;-0,000432258064516132;0,806451612903226;0,285714285714286;39;12;3;10;
-0,0201999999999997;EURUSD;744;FastMovement-Strategy;60;20;0,38;0,3;0,04;False;10;-0,0191999999999997;-0,0191999999999997;0,9;0,1;-0,00191999999999997;-0,000619354838709667;0,32258064516129;0;20;9;0;1;
-0,0182000000000009;EURUSD;744;FastMovement-Strategy;100;5;0,12;0,34;0,38;True;66;-0,0116000000000009;-0,0172000000000005;0,46969696969697;0,424242424242424;-0,00017575757575759;-0,000374193548387127;2,12903225806452;0,272727272727273;88;5;8;53;
-0,0200000000000001;EURUSD;744;FastMovement-Strategy;150;24;0,47;0,25;0,04;False;6;-0,0194000000000001;-0,0194000000000001;1;0;-0,00323333333333335;-0,000625806451612906;0,193548387096774;0;23;6;0;0;
0,00069999999999983;EURUSD;744;FastMovement-Strategy;180;8;0,2;0,16;0,17;True;29;0,00359999999999983;-0,00869999999999993;0,344827586206897;0,448275862068966;0,000124137931034477;0,000116129032258059;0,935483870967742;0,714285714285714;58;14;13;2;
-0,0163999999999998;EURUSD;744;FastMovement-Strategy;20;13;0,36;0,29;0,11;False;6;-0,0157999999999998;-0,0157999999999998;1;0;-0,0026333333333333;-0,000509677419354833;0,193548387096774;0;13;5;0;1;
-0,0124;EURUSD;744;FastMovement-Strategy;40;9;0,46;0,31;0,13;False;3;-0,0121;-0,0121;1;0;-0,00403333333333333;-0,000390322580645161;0,0967741935483871;0;11;3;0;0;
-0,0234000000000022;EURUSD;744;FastMovement-Strategy;150;19;0,01;0,39;0,27;False;372;0,0137999999999978;-0,00490000000000013;0,491935483870968;0,529569892473118;3,70967741935425E-05;0,00044516129032251;12;0,666666666666667;221;13;14;344;
0,0149000000000001;EURUSD;744;FastMovement-Strategy;140;2;0,44;0,4;0,34;True;3;0,0152000000000001;0;0;1;0,0050666666666667;0,000490322580645165;0,0967741935483871;1;11;0;3;0;
0,00399999999999975;EURUSD;744;FastMovement-Strategy;120;4;0,54;0,18;0,18;True;3;0,00429999999999975;-0,00240000000000018;0;0,666666666666667;0,00143333333333325;0,000138709677419347;0,0967741935483871;0,5;5;1;2;0;
