Score;Pair;Time;Strategy;takeprofit;threshold;timeout;stochTimeframe;stoploss;positions;profit;drawdown;long;winning;pips/position;pips/day;positions/day;positivedaysratio;holdtime/positions;hittimeout;hittp;hitsl;
-0,0229000000000002;EURUSD;744;SSIStochStrategy;0,12;0,11;120;1020;0,14;146;-0,0083000000000002;-0,00970000000000004;0,438356164383562;0,527397260273973;-5,68493150684945E-05;-0,000267741935483877;4,70967741935484;0,461538461538462;171;63;48;35;
0,0146000000000005;EURUSD;744;SSIStochStrategy;0,27;0,15;210;1080;0,15;114;0,0260000000000005;0;0,464912280701754;0,535087719298246;0,000228070175438601;0,00083870967741937;3,67741935483871;0,75;249;66;20;28;
-0,0534000000000021;EURUSD;744;SSIStochStrategy;0,07;0,08;60;300;0,04;460;-0,00740000000000207;-0,0141000000000024;0,545652173913043;0,419565217391304;-1,60869565217436E-05;-0,000238709677419422;14,8387096774194;0,333333333333333;35;75;147;238;
-0,0021000000000005;EURUSD;744;SSIStochStrategy;0,14;0,11;90;180;0,19;290;0,0268999999999995;-0,0103000000000009;0,544827586206897;0,517241379310345;9,27586206896534E-05;0,000867741935483854;9,35483870967742;0,583333333333333;123;194;66;30;
-0,0053000000000005;EURUSD;744;SSIStochStrategy;0,28;0,12;90;660;0,14;177;0,0123999999999995;-0,00930000000000075;0,502824858757062;0,497175141242938;7,00564971751386E-05;0,000399999999999985;5,70967741935484;0,538461538461538;155;130;12;35;
-0,0173999999999994;EURUSD;744;SSIStochStrategy;0,16;0,17;30;960;0,24;282;0,0108000000000006;-0,00289999999999924;0,485815602836879;0,460992907801418;3,82978723404276E-05;0,000348387096774212;9,09677419354839;0,583333333333333;69;266;15;1;
0,0174999999999992;EURUSD;744;SSIStochStrategy;0,18;0,15;150;180;0,25;202;0,0376999999999992;-0,00150000000000006;0,574257425742574;0,52970297029703;0,000186633663366333;0,00121612903225804;6,51612903225806;0,5;191;125;55;21;
-0,0894000000000044;EURUSD;744;SSIStochStrategy;0,05;0,15;30;120;0,07;809;-0,00850000000000439;-0,0276000000000025;0,53646477132262;0,489493201483313;-1,05067985166927E-05;-0,000274193548387238;26,0967741935484;0,583333333333333;23;318;286;205;
0,0118000000000009;EURUSD;744;SSIStochStrategy;0,09;0,21;60;420;0,17;320;0,0438000000000009;-0,00169999999999959;0,54375;0,61875;0,000136875000000003;0,00141290322580648;10,3225806451613;0,916666666666667;79;169;125;25;
-0,0067999999999994;EURUSD;744;SSIStochStrategy;0,26;0,18;150;780;0,07;192;0,0124000000000006;-0,00329999999999986;0,494791666666667;0,395833333333333;6,45833333333366E-05;0,00040000000000002;6,19354838709677;0,5;122;70;22;100;
