Score;Pair;Time;Strategy;takeprofit;threshold;timeout;stochTimeframe;stoploss;positions;profit;drawdown;long;winning;pips/position;pips/day;positions/day;holdtime/positions;hittimeout;hittp;hitsl;
-0,0193999999999993;EURUSD;576;SSIStochStrategy;0,13;0,17;120;840;0,17;152;-0,00419999999999932;-0,0163999999999997;0,460526315789474;0,506578947368421;-2,76315789473639E-05;-0,000174999999999971;6,33333333333333;143;71;44;36;
-0,0197000000000008;EURUSD;576;SSIStochStrategy;0,06;0,13;60;900;0,26;207;0,000999999999999224;-0,0155000000000005;0,458937198067633;0,584541062801932;4,83091787439239E-06;4,16666666666343E-05;8,625;86;110;90;7;
-0,0295999999999999;EURUSD;576;SSIStochStrategy;0,09;0,14;150;1020;0,28;125;-0,0170999999999999;-0,0290999999999995;0,456;0,536;-0,000136799999999999;-0,000712499999999995;5,20833333333333;172;60;51;13;
-0,0221999999999985;EURUSD;576;SSIStochStrategy;0,12;0,16;150;180;0,27;189;-0,00329999999999853;-0,0219999999999994;0,55026455026455;0,544973544973545;-1,74603174603097E-05;-0,000137499999999939;7,875;153;91;72;25;
-0,0008000000000019;EURUSD;576;SSIStochStrategy;0,22;0,16;90;120;0,21;257;0,0248999999999981;-0,0045000000000015;0,536964980544747;0,525291828793774;9,68871595330667E-05;0,00103749999999992;10,7083333333333;115;203;29;25;
-0,0675000000000027;EURUSD;576;SSIStochStrategy;0,1;0,14;90;720;0,01;379;-0,0296000000000027;-0,0307000000000026;0,45646437994723;0,147757255936675;-7,810026385225E-05;-0,00123333333333345;15,7916666666667;15;16;40;322;
-0,0535000000000011;EURUSD;576;SSIStochStrategy;0,11;0,09;30;540;0,26;272;-0,0263000000000011;-0,0284000000000011;0,511029411764706;0,382352941176471;-9,66911764705923E-05;-0,00109583333333338;11,3333333333333;50;245;22;5;
-0,051100000000001;EURUSD;576;SSIStochStrategy;0,28;0,09;30;960;0,2;219;-0,029200000000001;-0,0324000000000004;0,438356164383562;0,397260273972603;-0,000133333333333338;-0,00121666666666671;9,125;56;211;1;6;
-0,0296000000000012;EURUSD;576;SSIStochStrategy;0,17;0,12;120;660;0,18;139;-0,0157000000000012;-0,0183000000000011;0,510791366906475;0,460431654676259;-0,000112949640287778;-0,000654166666666715;5,79166666666667;164;91;20;27;
-0,0455000000000001;EURUSD;576;SSIStochStrategy;0,17;0,11;90;480;0,21;160;-0,0295000000000001;-0,0314000000000001;0,54375;0,4;-0,000184375000000001;-0,00122916666666667;6,66666666666667;116;125;19;16;
-0,0356000000000007;EURUSD;576;SSIStochStrategy;0,13;0,17;30;960;0,04;316;-0,00400000000000067;-0,0144000000000009;0,424050632911392;0,370253164556962;-1,26582278481034E-05;-0,000166666666666695;13,1666666666667;29;140;25;150;
-0,0413000000000025;EURUSD;576;SSIStochStrategy;0,16;0,09;90;420;0,3;159;-0,0254000000000025;-0,0279000000000025;0,534591194968553;0,408805031446541;-0,000159748427672972;-0,00105833333333344;6,625;117;126;21;12;
-0,0659000000000019;EURUSD;576;SSIStochStrategy;0,2;0,09;90;60;0,14;304;-0,0355000000000019;-0,0360000000000016;0,503289473684211;0,424342105263158;-0,00011677631578948;-0,00147916666666674;12,6666666666667;103;199;30;74;
-0,0140000000000013;EURUSD;576;SSIStochStrategy;0,08;0,08;210;1140;0,14;114;-0,00260000000000127;-0,00640000000000085;0,464912280701754;0,570175438596491;-2,28070175438708E-05;-0,000108333333333386;4,75;158;25;53;36;
-0,0127000000000005;EURUSD;576;SSIStochStrategy;0,11;0,18;150;480;0,1;194;0,00669999999999948;-0,0112000000000005;0,572164948453608;0,484536082474227;3,45360824742241E-05;0,000279166666666645;8,08333333333333;103;42;72;79;
-0,0264000000000009;EURUSD;576;SSIStochStrategy;0,3;0,12;90;900;0,08;168;-0,00960000000000094;-0,0220000000000011;0,482142857142857;0,404761904761905;-5,71428571428627E-05;-0,000400000000000039;7;101;88;5;74;
-0,0264000000000006;EURUSD;576;SSIStochStrategy;0,09;0,15;180;1020;0,07;196;-0,00680000000000058;-0,0149000000000006;0,423469387755102;0,428571428571429;-3,46938775510234E-05;-0,000283333333333358;8,16666666666667;96;20;70;105;
-0,036900000000002;EURUSD;576;SSIStochStrategy;0,02;0,1;210;660;0,13;244;-0,012500000000002;-0,0174000000000016;0,528688524590164;0,778688524590164;-5,12295081967293E-05;-0,000520833333333415;10,1666666666667;58;7;190;47;
-0,0378000000000003;EURUSD;576;SSIStochStrategy;0,29;0,09;30;1080;0,24;206;-0,0172000000000003;-0,0195000000000003;0,407766990291262;0,432038834951456;-8,34951456310695E-05;-0,00071666666666668;8,58333333333333;59;204;1;1;
-0,036;EURUSD;576;SSIStochStrategy;0,07;0,11;60;240;0,25;297;-0,00629999999999997;-0,021200000000001;0,531986531986532;0,552188552188552;-2,12121212121211E-05;-0,000262499999999999;12,375;76;170;110;16;
-0,0370000000000019;EURUSD;576;SSIStochStrategy;0,18;0,22;30;660;0,15;277;-0,00930000000000186;-0,0103000000000013;0,494584837545126;0,418772563176895;-3,35740072202233E-05;-0,000387500000000078;11,5416666666667;39;248;11;17;
0,0066999999999986;EURUSD;576;SSIStochStrategy;0,08;0,17;210;180;0,3;200;0,0266999999999986;-0,00329999999999986;0,605;0,665;0,000133499999999993;0,00111249999999994;8,33333333333333;146;58;121;20;
-0,0422000000000017;EURUSD;576;SSIStochStrategy;0,11;0,12;120;540;0,14;171;-0,0251000000000017;-0,0283000000000009;0,526315789473684;0,450292397660819;-0,000146783625731004;-0,0010458333333334;7,125;128;70;46;54;
-0,0339999999999991;EURUSD;576;SSIStochStrategy;0,26;0,18;210;780;0,09;133;-0,0206999999999991;-0,0310999999999986;0,473684210526316;0,338345864661654;-0,000155639097744354;-0,000862499999999961;5,54166666666667;133;44;16;72;
-0,0215000000000007;EURUSD;576;SSIStochStrategy;0,08;0,11;180;600;0,08;195;-0,00200000000000067;-0,0129000000000004;0,502564102564103;0,482051282051282;-1,02564102564137E-05;-8,33333333333612E-05;8,125;88;15;84;95;
0,0026999999999988;EURUSD;576;SSIStochStrategy;0,16;0,11;150;120;0,29;182;0,0208999999999988;-0,0044000000000004;0,582417582417582;0,532967032967033;0,000114835164835158;0,000870833333333284;7,58333333333333;170;118;50;14;
-0,0314000000000017;EURUSD;576;SSIStochStrategy;0,27;0,16;30;300;0,1;367;0,00529999999999831;-0,00900000000000012;0,55858310626703;0,452316076294278;1,44414168937284E-05;0,000220833333333263;15,2916666666667;36;311;8;48;
-0,0505000000000008;EURUSD;576;SSIStochStrategy;0,07;0,11;120;840;0,04;276;-0,0229000000000008;-0,0309000000000017;0,471014492753623;0,347826086956522;-8,29710144927566E-05;-0,0009541666666667;11,5;37;12;89;174;
-0,0125000000000005;EURUSD;576;SSIStochStrategy;0,03;0,1;180;300;0,23;269;0,0143999999999995;-4,44089209850063E-16;0,553903345724907;0,799256505576208;5,35315985130094E-05;0,00059999999999998;11,2083333333333;70;30;213;25;
-0,0723000000000002;EURUSD;576;SSIStochStrategy;0,05;0,14;150;420;0,04;381;-0,0342000000000002;-0,0371000000000004;0,551181102362205;0,393700787401575;-8,97637795275597E-05;-0,00142500000000001;15,875;30;7;145;229;
-0,0500000000000021;EURUSD;576;SSIStochStrategy;0,2;0,1;90;840;0,03;228;-0,0272000000000021;-0,0367000000000011;0,482456140350877;0,228070175438596;-0,000119298245614044;-0,00113333333333342;9,5;48;48;10;169;
-0,0100999999999993;EURUSD;576;SSIStochStrategy;0,04;0,19;120;1080;0,16;198;0,00970000000000071;-0,0087000000000006;0,429292929292929;0,717171717171717;4,89898989899026E-05;0,000404166666666696;8,25;76;36;133;28;
-0,0499000000000009;EURUSD;576;SSIStochStrategy;0,18;0,21;120;900;0,01;355;-0,0144000000000009;-0,0219999999999998;0,430985915492958;0,129577464788732;-4,05633802816926E-05;-0,000600000000000036;14,7916666666667;21;24;23;308;
-0,00729999999999711;EURUSD;576;SSIStochStrategy;0,29;0,16;180;780;0,11;133;0,00600000000000289;-0,0173999999999988;0,526315789473684;0,428571428571429;4,5112781954909E-05;0,000250000000000121;5,54166666666667;159;64;14;55;
-0,0544000000000008;EURUSD;576;SSIStochStrategy;0,25;0,22;150;180;0,26;157;-0,0387000000000008;-0,0427000000000004;0,535031847133758;0,445859872611465;-0,00024649681528663;-0,00161250000000004;6,54166666666667;188;113;15;28;
-0,0217000000000008;EURUSD;576;SSIStochStrategy;0,13;0,18;120;900;0,06;213;-0,000400000000000844;-0,0188000000000015;0,431924882629108;0,394366197183099;-1,87793427230443E-06;-1,66666666667018E-05;8,875;93;46;47;119;
-0,0558000000000023;EURUSD;576;SSIStochStrategy;0,15;0,15;120;420;0,03;327;-0,0231000000000023;-0,0276000000000021;0,568807339449541;0,217125382262997;-7,06422018348695E-05;-0,000962500000000098;13,625;42;32;41;253;
-0,0323999999999985;EURUSD;576;SSIStochStrategy;0,05;0,2;180;780;0,28;169;-0,0154999999999985;-0,0219999999999985;0,449704142011834;0,668639053254438;-9,17159763313522E-05;-0,000645833333333271;7,04166666666667;112;41;108;20;
-0,0208999999999994;EURUSD;576;SSIStochStrategy;0,3;0,18;150;600;0,05;196;-0,00129999999999941;-0,0242;0,540816326530612;0,290816326530612;-6,63265306122149E-06;-5,41666666666422E-05;8,16666666666667;81;56;10;129;
-0,00720000000000094;EURUSD;576;SSIStochStrategy;0,31;0,07;210;240;0,11;157;0,00849999999999906;-0,00690000000000013;0,547770700636943;0,388535031847134;5,41401273885291E-05;0,000354166666666628;6,54166666666667;182;60;19;77;
-0,0219999999999999;EURUSD;576;SSIStochStrategy;0,2;0,18;150;900;0,05;194;-0,00259999999999994;-0,0209000000000001;0,45360824742268;0,283505154639175;-1,34020618556698E-05;-0,000108333333333331;8,08333333333333;75;42;23;128;
-0,0438000000000003;EURUSD;576;SSIStochStrategy;0,23;0,13;30;1020;0,05;288;-0,0150000000000003;-0,0282000000000004;0,423611111111111;0,354166666666667;-5,20833333333345E-05;-0,000625000000000014;12;33;167;5;115;
-0,0139999999999998;EURUSD;576;SSIStochStrategy;0,06;0,22;180;540;0,2;185;0,00450000000000017;-0,00710000000000033;0,524324324324324;0,664864864864865;2,43243243243252E-05;0,000187500000000007;7,70833333333333;106;36;119;30;
-0,0317000000000004;EURUSD;576;SSIStochStrategy;0,09;0,08;210;180;0,14;228;-0,00890000000000035;-0,0135999999999992;0,552631578947368;0,535087719298246;-3,90350877192998E-05;-0,000370833333333348;9,5;123;40;109;78;
-0,0227000000000009;EURUSD;576;SSIStochStrategy;0,16;0,13;30;1140;0,16;230;0,000299999999999079;-0,0120000000000007;0,404347826086957;0,452173913043478;1,30434782608295E-06;1,24999999999616E-05;9,58333333333333;42;207;14;9;
-0,0410999999999978;EURUSD;576;SSIStochStrategy;0,03;0,21;150;780;0,12;247;-0,0163999999999978;-0,0163999999999978;0,437246963562753;0,684210526315789;-6,63967611335941E-05;-0,00068333333333324;10,2916666666667;64;21;167;59;
-0,0278999999999988;EURUSD;576;SSIStochStrategy;0,12;0,13;150;420;0,21;153;-0,0125999999999988;-0,0193000000000001;0,555555555555556;0,496732026143791;-8,2352941176463E-05;-0,000524999999999952;6,375;162;75;51;26;
-0,0344000000000004;EURUSD;576;SSIStochStrategy;0,02;0,11;30;1140;0,07;322;-0,00220000000000042;-0,0144000000000011;0,409937888198758;0,602484472049689;-6,83229813664728E-06;-9,16666666666843E-05;13,4166666666667;23;74;184;64;
-0,0235999999999999;EURUSD;576;SSIStochStrategy;0,05;0,16;150;840;0,23;162;-0,00739999999999985;-0,0268000000000002;0,481481481481481;0,654320987654321;-4,56790123456781E-05;-0,000308333333333327;6,75;124;47;98;16;
0,0122999999999989;EURUSD;576;SSIStochStrategy;0,15;0,08;120;1080;0,26;99;0,0221999999999989;-0,00170000000000026;0,474747474747475;0,575757575757576;0,000224242424242413;0,000924999999999954;4,125;186;67;26;6;
-0,0222000000000011;EURUSD;576;SSIStochStrategy;0,11;0,2;60;1140;0,05;238;0,00159999999999894;-0,0152000000000005;0,394957983193277;0,378151260504202;6,72268907562578E-06;6,66666666666223E-05;9,91666666666667;45;65;50;123;
-8,98586760555986E-16;EURUSD;576;SSIStochStrategy;0,31;0,22;210;120;0,13;161;0,0160999999999991;0,000799999999999912;0,608695652173913;0,459627329192547;9,99999999999945E-05;0,000670833333333296;6,70833333333333;192;73;20;67;
-0,0319000000000006;EURUSD;576;SSIStochStrategy;0,18;0,08;180;240;0,08;209;-0,0110000000000006;-0,0183000000000006;0,545454545454545;0,368421052631579;-5,26315789473711E-05;-0,000458333333333357;8,70833333333333;129;55;34;119;
-0,0252000000000017;EURUSD;576;SSIStochStrategy;0,11;0,18;120;720;0,06;225;-0,0027000000000017;-0,0152000000000017;0,471111111111111;0,395555555555556;-1,20000000000076E-05;-0,000112500000000071;9,375;85;40;60;124;
-0,0269000000000004;EURUSD;576;SSIStochStrategy;0,05;0,2;210;60;0,17;370;0,0100999999999996;-0,00370000000000048;0,548648648648649;0,716216216216216;2,72972972972961E-05;0,000420833333333315;15,4166666666667;74;35;260;74;
-0,0142999999999988;EURUSD;576;SSIStochStrategy;0,08;0,14;150;360;0,09;232;0,00890000000000124;-0,00689999999999968;0,556034482758621;0,521551724137931;3,83620689655226E-05;0,000370833333333385;9,66666666666667;86;36;104;91;
-0,0321999999999995;EURUSD;576;SSIStochStrategy;0,26;0,18;180;660;0,05;192;-0,0129999999999995;-0,0207999999999995;0,510416666666667;0,260416666666667;-6,77083333333305E-05;-0,000541666666666644;8;85;38;16;137;
-0,0237999999999995;EURUSD;576;SSIStochStrategy;0,1;0,16;90;720;0,19;172;-0,0065999999999995;-0,0206999999999993;0,5;0,5;-3,83720930232529E-05;-0,000274999999999979;7,16666666666667;119;103;48;20;
-0,0474000000000002;EURUSD;576;SSIStochStrategy;0,3;0,22;30;180;0,06;491;0,00169999999999981;-0,00239999999999996;0,531568228105906;0,419551934826884;3,46232179226031E-06;7,08333333333255E-05;20,4583333333333;37;331;3;157;
-0,0289999999999992;EURUSD;576;SSIStochStrategy;0,06;0,21;30;900;0,29;282;-0,000799999999999246;-0,009099999999999;0,432624113475177;0,49290780141844;-2,83687943262144E-06;-3,33333333333019E-05;11,75;36;201;81;0;
-0,0885000000000014;EURUSD;576;SSIStochStrategy;0,01;0,19;30;540;0,01;650;-0,0235000000000014;-0,0248000000000013;0,470769230769231;0,427692307692308;-3,61538461538483E-05;-0,000979166666666725;27,0833333333333;4;4;277;369;
-0,0293000000000025;EURUSD;576;SSIStochStrategy;0,03;0,08;60;540;0,23;261;-0,00320000000000253;-0,00950000000000206;0,521072796934866;0,64367816091954;-1,22605363984771E-05;-0,000133333333333439;10,875;54;91;155;14;
-0,0206999999999992;EURUSD;576;SSIStochStrategy;0,07;0,13;90;1140;0,24;158;-0,00489999999999924;-0,0195999999999994;0,405063291139241;0,582278481012658;-3,10126582278433E-05;-0,000204166666666635;6,58333333333333;96;76;71;11;
-0,0429000000000012;EURUSD;576;SSIStochStrategy;0,29;0,16;30;420;0,07;335;-0,00940000000000119;-0,0157000000000009;0,537313432835821;0,432835820895522;-2,80597014925409E-05;-0,000391666666666716;13,9583333333333;35;251;1;82;
-0,0488000000000011;EURUSD;576;SSIStochStrategy;0,15;0,09;180;420;0,28;122;-0,0366000000000011;-0,037600000000001;0,540983606557377;0,450819672131148;-0,000300000000000009;-0,00152500000000004;5,08333333333333;184;69;33;20;
-0,0197999999999999;EURUSD;576;SSIStochStrategy;0,3;0,18;180;60;0,18;167;-0,00309999999999988;-0,00469999999999993;0,532934131736527;0,467065868263473;-1,85628742514963E-05;-0,000129166666666662;6,95833333333333;195;107;16;43;
-0,0155000000000033;EURUSD;576;SSIStochStrategy;0,02;0,08;150;1020;0,12;235;0,00799999999999668;-0,000100000000000433;0,463829787234043;0,778723404255319;3,40425531914752E-05;0,000333333333333195;9,79166666666667;52;11;183;40;
-0,0112000000000016;EURUSD;576;SSIStochStrategy;0,12;0,17;60;1080;0,25;174;0,00619999999999843;-0,0158000000000009;0,419540229885057;0,517241379310345;3,56321839080369E-05;0,000258333333333268;7,25;87;133;34;6;
-0,0145000000000003;EURUSD;576;SSIStochStrategy;0,1;0,14;180;660;0,26;132;-0,0013000000000003;-0,0155999999999996;0,545454545454545;0,522727272727273;-9,84848484848713E-06;-5,41666666666792E-05;5,5;181;59;55;17;
-0,0069000000000005;EURUSD;576;SSIStochStrategy;0,26;0,17;120;720;0,22;135;0,0065999999999995;-0,0157999999999996;0,474074074074074;0,503703703703704;4,88888888888851E-05;0,000274999999999979;5,625;147;99;15;20;
-0,0160000000000017;EURUSD;576;SSIStochStrategy;0,06;0,18;60;300;0,16;315;0,0154999999999983;-0,0085000000000004;0,552380952380952;0,584126984126984;4,92063492063438E-05;0,000645833333333262;13,125;59;134;145;35;
-0,0195999999999992;EURUSD;576;SSIStochStrategy;0,15;0,19;150;900;0,27;123;-0,0072999999999992;-0,0167999999999993;0,430894308943089;0,447154471544715;-5,93495934959284E-05;-0,000304166666666633;5,125;141;74;36;13;
-0,0477000000000007;EURUSD;576;SSIStochStrategy;0,06;0,12;180;600;0,18;161;-0,0316000000000007;-0,0327000000000008;0,552795031055901;0,596273291925466;-0,00019627329192547;-0,0013166666666667;6,70833333333333;132;38;86;36;
-0,0353000000000004;EURUSD;576;SSIStochStrategy;0,17;0,19;180;540;0,1;163;-0,0190000000000004;-0,0202999999999993;0,558282208588957;0,392638036809816;-0,000116564417177916;-0,000791666666666681;6,79166666666667;130;49;36;77;
-0,0434000000000008;EURUSD;576;SSIStochStrategy;0,15;0,1;150;660;0,19;123;-0,0311000000000008;-0,0332000000000006;0,520325203252033;0,40650406504065;-0,000252845528455291;-0,00129583333333337;5,125;182;69;26;27;
0,0025;EURUSD;576;SSIStochStrategy;0,25;0,19;180;1140;0,13;112;0,0137;-0,00629999999999975;0,428571428571429;0,455357142857143;0,000122321428571429;0,000570833333333335;4,66666666666667;150;51;19;42;
-0,0547000000000028;EURUSD;576;SSIStochStrategy;0,23;0,18;60;240;0,08;321;-0,0226000000000028;-0,0254000000000025;0,56386292834891;0,429906542056075;-7,04049844236849E-05;-0,000941666666666785;13,375;56;185;15;120;
-0,0041999999999998;EURUSD;576;SSIStochStrategy;0,15;0,15;150;240;0,27;166;0,0124000000000002;-0,00240000000000018;0,524096385542169;0,530120481927711;7,4698795180724E-05;0,000516666666666674;6,91666666666667;172;104;46;16;
-0,0050000000000016;EURUSD;576;SSIStochStrategy;0,08;0,21;210;60;0,16;279;0,0228999999999984;-0,00110000000000032;0,566308243727599;0,623655913978495;8,20788530465891E-05;0,000954166666666599;11,625;111;42;163;73;
-0,0392999999999992;EURUSD;576;SSIStochStrategy;0,03;0,22;60;600;0,14;299;-0,00939999999999919;-0,0164999999999988;0,491638795986622;0,638795986622074;-3,14381270902983E-05;-0,000391666666666633;12,4583333333333;40;83;182;34;
0,0046999999999982;EURUSD;576;SSIStochStrategy;0,27;0,21;180;240;0,22;139;0,0185999999999982;-0,00150000000000028;0,561151079136691;0,539568345323741;0,000133812949640275;0,000774999999999924;5,79166666666667;207;88;23;27;
-0,0111000000000009;EURUSD;576;SSIStochStrategy;0,28;0,22;30;360;0,18;332;0,0220999999999991;-0,00800000000000001;0,521084337349398;0,484939759036145;6,65662650602383E-05;0,000920833333333297;13,8333333333333;39;316;2;13;
-0,0244000000000004;EURUSD;576;SSIStochStrategy;0,29;0,17;180;480;0,02;280;0,0035999999999996;-0,0222;0,55;0,153571428571429;1,28571428571414E-05;0,000149999999999983;11,6666666666667;40;28;15;236;
-0,0018000000000001;EURUSD;576;SSIStochStrategy;0,29;0,09;150;120;0,27;171;0,0152999999999999;-0,00330000000000008;0,549707602339181;0,502923976608187;8,94736842105255E-05;0,000637499999999995;7,125;186;134;16;20;
-0,0164000000000001;EURUSD;576;SSIStochStrategy;0,12;0,15;90;300;0,13;236;0,00719999999999987;-0,0129999999999997;0,559322033898305;0,474576271186441;3,05084745762706E-05;0,000299999999999995;9,83333333333333;101;108;64;63;
-0,0317000000000008;EURUSD;576;SSIStochStrategy;0,16;0,2;210;300;0,15;164;-0,0153000000000008;-0,0178000000000009;0,585365853658537;0,481707317073171;-9,32926829268339E-05;-0,000637500000000032;6,83333333333333;166;54;46;64;
-0,0028999999999987;EURUSD;576;SSIStochStrategy;0,08;0,19;30;360;0,1;358;0,0329000000000013;-0,0055000000000005;0,525139664804469;0,502793296089386;9,18994413407856E-05;0,00137083333333339;14,9166666666667;33;239;82;36;
-0,0149999999999985;EURUSD;576;SSIStochStrategy;0,16;0,22;90;660;0,2;174;0,00240000000000151;-0,0237999999999996;0,505747126436782;0,494252873563218;1,37931034482846E-05;0,000100000000000063;7,25;93;124;29;20;
-0,0447999999999996;EURUSD;576;SSIStochStrategy;0,2;0,16;120;780;0,03;271;-0,0176999999999996;-0,0244999999999997;0,483394833948339;0,243542435424354;-6,53136531365299E-05;-0,000737499999999984;11,2916666666667;50;48;21;201;
-0,0450000000000008;EURUSD;576;SSIStochStrategy;0,16;0,12;150;540;0,16;138;-0,0312000000000008;-0,0330000000000008;0,514492753623188;0,405797101449275;-0,000226086956521745;-0,00130000000000003;5,75;167;65;28;45;
-0,0247000000000005;EURUSD;576;SSIStochStrategy;0,24;0,19;120;960;0,28;133;-0,0114000000000005;-0,0267999999999999;0,428571428571429;0,466165413533835;-8,57142857142896E-05;-0,000475000000000022;5,54166666666667;130;100;16;16;
-0,0203000000000014;EURUSD;576;SSIStochStrategy;0,06;0,14;60;660;0,29;225;0,00219999999999865;-0,0153000000000016;0,506666666666667;0,591111111111111;9,77777777777177E-06;9,16666666666103E-05;9,375;83;122;100;2;
-0,103300000000004;EURUSD;576;SSIStochStrategy;0,28;0,15;30;60;0,18;632;-0,040100000000004;-0,0411000000000037;0,493670886075949;0,411392405063291;-6,3449367088614E-05;-0,0016708333333335;26,3333333333333;44;605;6;20;
-0,0396000000000008;EURUSD;576;SSIStochStrategy;0,02;0,12;30;780;0,13;325;-0,00710000000000077;-0,0161000000000022;0,489230769230769;0,618461538461539;-2,18461538461562E-05;-0,000295833333333366;13,5416666666667;26;111;190;23;
0,0033999999999983;EURUSD;576;SSIStochStrategy;0,23;0,09;150;180;0,1;201;0,0234999999999983;-0,00970000000000004;0,517412935323383;0,462686567164179;0,000116915422885564;0,000979166666666596;8,375;145;91;28;81;
-0,0751000000000019;EURUSD;576;SSIStochStrategy;0,21;0,08;90;360;0,02;375;-0,0376000000000019;-0,0397000000000021;0,517333333333333;0,181333333333333;-0,000100266666666672;-0,00156666666666674;15,625;36;57;13;304;
-0,094400000000002;EURUSD;576;SSIStochStrategy;0,04;0,18;90;120;0,04;759;-0,018500000000002;-0,021100000000003;0,511198945981555;0,486166007905138;-2,43741765480922E-05;-0,000770833333333415;31,625;21;18;357;384;
-0,0055000000000006;EURUSD;576;SSIStochStrategy;0,08;0,16;60;780;0,22;210;0,0154999999999994;-0,00620000000000109;0,452380952380952;0,566666666666667;7,3809523809521E-05;0,000645833333333308;8,75;89;131;70;8;
0,005599999999998;EURUSD;576;SSIStochStrategy;0,1;0,16;150;120;0,26;230;0,028599999999998;0,000499999999999945;0,565217391304348;0,617391304347826;0,000124347826086948;0,00119166666666658;9,58333333333333;131;84;115;30;
-0,0405000000000029;EURUSD;576;SSIStochStrategy;0,01;0,12;210;660;0,09;342;-0,00630000000000286;-0,0100000000000027;0,497076023391813;0,807017543859649;-1,84210526315873E-05;-0,000262500000000119;14,25;36;3;276;63;
-0,0215999999999999;EURUSD;576;SSIStochStrategy;0,3;0,11;150;900;0,3;105;-0,0110999999999999;-0,0221999999999991;0,457142857142857;0,428571428571429;-0,000105714285714285;-0,000462499999999995;4,375;221;90;5;9;
-0,0268000000000005;EURUSD;576;SSIStochStrategy;0,27;0,18;30;660;0,25;277;0,000899999999999457;-0,0138000000000003;0,476534296028881;0,454873646209386;3,24909747292223E-06;3,74999999999774E-05;11,5416666666667;51;269;3;4;
-0,0149999999999974;EURUSD;576;SSIStochStrategy;0,03;0,16;180;1080;0,1;218;0,00680000000000258;-0,0101000000000007;0,385321100917431;0,724770642201835;3,11926605504706E-05;0,000283333333333441;9,08333333333333;66;12;155;50;
