Score;Pair;Time;Strategy;takeprofit;threshold;timeout;stochTimeframe;stoploss;positions;profit;drawdown;long;winning;pips/position;pips/day;positions/day;holdtime/positions;hittimeout;hittp;hitsl;
-0,00460000000000002;USDCHF;168;SSIStochStrategy;0,1;0,19;210;720;0,13;38;-0,000800000000000023;-0,0038999999999999;0,394736842105263;0,5;-2,1052631578948E-05;-0,000114285714285718;5,42857142857143;75;4;18;16;
-0,0155999999999999;USDCHF;168;SSIStochStrategy;0,28;0,07;210;1140;0,16;23;-0,0132999999999999;-0,0132999999999999;0,434782608695652;0,260869565217391;-0,000578260869565212;-0,00189999999999998;3,28571428571429;149;10;2;11;
-0,00390000000000028;USDCHF;168;SSIStochStrategy;0,1;0,15;90;120;0,1;95;0,00559999999999972;-0,00339999999999996;0,547368421052632;0,463157894736842;5,89473684210496E-05;0,00079999999999996;13,5714285714286;58;38;30;26;
-0,0147000000000003;USDCHF;168;SSIStochStrategy;0,06;0,18;210;660;0,05;73;-0,0074000000000003;-0,00860000000000039;0,397260273972603;0,383561643835616;-0,000101369863013703;-0,0010571428571429;10,4285714285714;30;2;26;45;
-0,00999999999999995;USDCHF;168;SSIStochStrategy;0,13;0,15;210;780;0,2;35;-0,00649999999999995;-0,00980000000000003;0,4;0,428571428571429;-0,000185714285714284;-0,000928571428571422;5;94;8;14;13;
-0,0115999999999999;USDCHF;168;SSIStochStrategy;0,22;0,21;180;300;0,26;39;-0,00769999999999993;-0,0128;0,435897435897436;0,487179487179487;-0,000197435897435896;-0,00109999999999999;5,57142857142857;220;25;7;7;
-0,0102;USDCHF;168;SSIStochStrategy;0,24;0,2;180;360;0,06;53;-0,00490000000000002;-0,00980000000000003;0,39622641509434;0,30188679245283;-9,24528301886795E-05;-0,000700000000000002;7,57142857142857;78;9;8;36;
-0,0159000000000004;USDCHF;168;SSIStochStrategy;0,01;0,16;90;1140;0,22;68;-0,00910000000000044;-0,00930000000000042;0,294117647058824;0,794117647058823;-0,000133823529411771;-0,00130000000000006;9,71428571428572;26;8;54;6;
-0,00500000000000008;USDCHF;168;SSIStochStrategy;0,17;0,12;120;960;0,19;37;-0,00130000000000008;-0,0082000000000001;0,405405405405405;0,486486486486487;-3,51351351351373E-05;-0,000185714285714297;5,28571428571429;81;17;10;9;
-0,00610000000000015;USDCHF;168;SSIStochStrategy;0,06;0,2;120;720;0,21;44;-0,00170000000000015;-0,00539999999999985;0,363636363636364;0,681818181818182;-3,8636363636367E-05;-0,000242857142857164;6,28571428571429;59;10;27;7;
-0,0201000000000003;USDCHF;168;SSIStochStrategy;0,05;0,14;30;1080;0,24;60;-0,0141000000000003;-0,0154000000000004;0,3;0,366666666666667;-0,000235000000000006;-0,00201428571428576;8,57142857142857;74;43;16;1;
-0,00609999999999971;USDCHF;168;SSIStochStrategy;0,12;0,19;150;540;0,12;45;-0,00159999999999971;-0,0028999999999999;0,4;0,422222222222222;-3,55555555555492E-05;-0,000228571428571388;6,42857142857143;76;13;16;16;
-0,0129;USDCHF;168;SSIStochStrategy;0,1;0,21;60;1020;0,17;48;-0,0081;-0,0110999999999998;0,333333333333333;0,520833333333333;-0,00016875;-0,00115714285714286;6,85714285714286;40;19;17;12;
-0,00429999999999993;USDCHF;168;SSIStochStrategy;0,18;0,19;180;1020;0,23;27;-0,00159999999999993;-0,00700000000000001;0,296296296296296;0,481481481481481;-5,92592592592568E-05;-0,000228571428571419;3,85714285714286;118;12;8;7;
-0,0112999999999995;USDCHF;168;SSIStochStrategy;0,01;0,07;150;1140;0,1;98;-0,0014999999999995;-0,00529999999999953;0,520408163265306;0,857142857142857;-1,53061224489745E-05;-0,000214285714285643;14;11;0;84;14;
-0,00989999999999944;USDCHF;168;SSIStochStrategy;0,13;0,08;150;960;0,12;38;-0,00609999999999944;-0,0101999999999994;0,5;0,447368421052632;-0,000160526315789459;-0,000871428571428491;5,42857142857143;65;6;13;19;
-0,00690000000000017;USDCHF;168;SSIStochStrategy;0,16;0,13;120;1080;0,26;34;-0,00350000000000017;-0,00880000000000014;0,382352941176471;0,470588235294118;-0,000102941176470593;-0,000500000000000024;4,85714285714286;182;21;7;5;
-0,0119000000000002;USDCHF;168;SSIStochStrategy;0,06;0,17;30;300;0,25;111;-0,000800000000000245;-0,00619999999999998;0,369369369369369;0,477477477477477;-7,20720720720941E-06;-0,000114285714285749;15,8571428571429;51;75;34;1;
-0,0204000000000003;USDCHF;168;SSIStochStrategy;0,03;0,14;60;1080;0,29;52;-0,0152000000000003;-0,0152000000000003;0,346153846153846;0,557692307692308;-0,000292307692307699;-0,00217142857142862;7,42857142857143;92;20;28;4;
