Score;Pair;Time;Strategy;PostT;PreT;Threshold;takeprofit;stoploss;FollowTrend;positions;profit;drawdown;long;winning;pips/position;pips/day;positions/day;positivedaysratio;meanloss;meanwin;meantrade;stddeviationwin;stddeviationloss;stddeviation;holdtime/positions;hitsl;hittp;hitto;
0,0186999999999998;EURUSD;912;FastMovement-Strategy;190;13;0,38;0,1;0,4;True;12;0,0198999999999998;0;0,0833333333333333;0,916666666666667;0,00165833333333332;0,000523684210526311;0,315789473684211;0,8;-0,00119999999999987;0,00191818181818179;0,00165833333333332;0,00154967338600944;0;0,00171583717823758;27;0;11;1;
-0,0152000000000001;EURUSD;912;FastMovement-Strategy;150;21;0,67;0,32;0,04;False;4;-0,0148000000000001;-0,0148000000000001;1;0;-0,00370000000000004;-0,00038947368421053;0,105263157894737;0;-0,00370000000000004;n. def.;-0,00370000000000004;n. def.;0,00184797186125755;0,00184797186125755;15;4;0;0;
0,000700000000000134;GBPUSD;912;FastMovement-Strategy;30;2;0,43;0,04;0,06;False;1;0,000800000000000134;0;1;1;0,000800000000000134;2,10526315789509E-05;0,0263157894736842;n. def.;n. def.;0,000800000000000134;0,000800000000000134;0;n. def.;0;2;0;1;0;
0,0123000000000001;EURUSD;912;FastMovement-Strategy;20;17;0,65;0,13;0,36;True;5;0,0128000000000001;0;0;0,8;0,00256000000000003;0,000336842105263162;0,131578947368421;1;-0,00099999999999989;0,00345000000000001;0,00256000000000003;0,00186748493969829;0;0,00244098340838273;17;0;4;1;
0,0119;EURUSD;912;FastMovement-Strategy;180;19;0,67;0,13;0,39;True;4;0,0123;0;0;1;0,00307499999999999;0,000323684210526315;0,105263157894737;1;n. def.;0,00307499999999999;0,00307499999999999;0,00141840579525038;n. def.;0,00141840579525038;16;0;4;0;
-0,0051000000000012;EURUSD;912;FastMovement-Strategy;50;18;0,17;0,02;0,18;True;183;0,0131999999999988;-0,00199999999999978;0,491803278688525;0,754098360655738;7,21311475409769E-05;0,000347368421052599;4,81578947368421;0,642857142857143;-0,00158666666666668;0,000613043478260865;7,21311475409769E-05;0,000926410095355349;0,000641387385109627;0,00128281595316147;19;25;137;21;
-0,0642000000000032;EURUSD;912;FastMovement-Strategy;130;11;0,04;0,34;0,18;False;512;-0,0130000000000032;-0,0173000000000025;0,498046875;0,4921875;-2,53906250000063E-05;-0,00034210526315798;13,4736842105263;0,5;-0,00151935483870968;0,00144365079365079;-2,60000000000065E-05;0,00139707722297081;0,00154941078391602;0,00209025452995562;168;91;31;389;
0,00359999999999973;USDCHF;912;FastMovement-Strategy;140;29;0,28;0,34;0,12;False;49;0,00849999999999973;-0,00679999999999992;0,510204081632653;0,469387755102041;0,000173469387755097;0,000223684210526309;1,28947368421053;0,5;-0,00158461538461538;0,00216086956521737;0,000173469387755097;0,00127509219800827;0,00154389425397454;0,00234988280300068;90;20;8;21;
-0,0220000000000003;USDCHF;912;FastMovement-Strategy;130;12;0,2;0,17;0,03;True;105;-0,0115000000000003;-0,0140000000000006;0,571428571428571;0,123809523809524;-0,000109523809523812;-0,000302631578947376;2,76315789473684;0,230769230769231;-0,000410869565217397;0,00202307692307694;-0,000109523809523812;0,000426350968016951;0,000174739882296595;0,000831810854132215;5;92;13;0;
-0,330099999999998;USDJPY;912;FastMovement-Strategy;60;15;0,61;0,25;0,25;False;1;-0,329999999999998;-0,329999999999998;0;0;-0,329999999999998;-0,00868421052631574;0,0263157894736842;n. def.;-0,329999999999998;n. def.;-0,329999999999998;n. def.;0;0;47;1;0;0;
-0,0365000000000002;EURUSD;912;FastMovement-Strategy;110;12;0,13;0,35;0,09;True;205;-0,0160000000000002;-0,0184000000000009;0,463414634146341;0,302439024390244;-7,8048780487806E-05;-0,000421052631578954;5,39473684210526;0,4;-0,00104014084507043;0,00212419354838711;-7,84313725490208E-05;0,00141941440490845;0,000174444736458738;0,00165885192114025;51;135;14;55;
-0,00270000000000009;USDCHF;912;FastMovement-Strategy;30;11;0,48;0,15;0,16;False;5;-0,00220000000000009;-0,00220000000000009;0;0,4;-0,000440000000000018;-5,78947368421077E-05;0,131578947368421;0,666666666666667;-0,00220000000000002;0,00219999999999998;-0,000440000000000018;9,9999999999989E-05;0,000454606056566186;0,00218504004539962;4;3;2;0;
-0,0952000000000037;USDCHF;912;FastMovement-Strategy;180;14;0,06;0,02;0,34;False;982;0,00299999999999634;-0,0201000000000008;0,519348268839104;0,905295315682281;3,05498981669688E-06;7,89473684209563E-05;25,8421052631579;0,625;-0,00243804347826088;0,000255680539932505;3,05810397553144E-06;0,00016605599389474;0,00149541635843205;0,000922706444189535;41;31;886;64;
-0,317400000000004;GBPUSD;912;FastMovement-Strategy;70;7;0,02;0,27;0,02;True;1565;-0,160900000000004;-0,163500000000004;0,486900958466454;0,180830670926518;-0,000102811501597447;-0,00423421052631591;41,1842105263158;0,0625;-0,000441889763779532;0,00141448763250884;-0,000103605924018033;0,0013456258159011;0,000242447274188348;0,000944233799103765;27;1251;18;296;
-0,0029999999999999;USDCHF;912;FastMovement-Strategy;180;3;0,69;0,18;0,28;False;1;-0,0028999999999999;-0,0028999999999999;0;0;-0,0028999999999999;-7,63157894736817E-05;0,0263157894736842;n. def.;-0,0028999999999999;n. def.;-0,0028999999999999;n. def.;0;0;14;1;0;0;
0,32739999999997;USDJPY;912;FastMovement-Strategy;60;24;0,25;0,33;0,02;False;26;0,32999999999997;-0,419999999999987;0,384615384615385;0,269230769230769;0,0126923076923065;0,008684210526315;0,684210526315789;0,375;-0,0684210526315795;0,23285714285714;0,0126923076923065;0,122441156212663;0,0772734827462435;0,162043624048199;27;19;2;5;
-0,280300000000002;USDCHF;912;FastMovement-Strategy;60;19;0,03;0,23;0,02;False;1817;-0,0986000000000016;-0,0986000000000016;0,474408365437534;0,2168409466153;-5,42652724270785E-05;-0,0025947368421053;47,8157894736842;0,133333333333333;-0,000365362731152205;0,00105355329949238;-5,47777777777787E-05;0,000829500530685726;0,000507134844356684;0,000834105945545926;26;1381;78;358;
-0,00430000000000004;USDCHF;912;FastMovement-Strategy;20;14;0,54;0,04;0,31;False;6;-0,00370000000000004;-0,00370000000000004;0;0,666666666666667;-0,000616666666666673;-9,73684210526325E-05;0,157894736842105;0,5;-0,00320000000000004;0,000675000000000009;-0,000616666666666673;0,000192028643696777;0,000100000000000044;0,00183431791743479;5;2;4;0;
-0,0124999999999995;USDCHF;912;FastMovement-Strategy;10;21;0,27;0,13;0,2;False;44;-0,00809999999999955;-0,00919999999999965;0,522727272727273;0,545454545454545;-0,000184090909090899;-0,00021315789473683;1,15789473684211;0,333333333333333;-0,00131111111111108;0,000645833333333332;-0,000192857142857132;0,000413298889693911;0,00147907211487056;0,00140465092378393;11;0;3;41;
-0,0648999999999969;EURUSD;912;FastMovement-Strategy;80;12;0,08;0,39;0,19;False;405;-0,0243999999999969;-0,0278999999999983;0,51358024691358;0,488888888888889;-6,02469135802392E-05;-0,000642105263157812;10,6578947368421;0,333333333333333;-0,00147577319587628;0,00132272727272728;-6,22448979591757E-05;0,00128928710877452;0,00152236951435932;0,00198602337297027;81;59;12;333;
-0,0156999999999999;USDCHF;912;FastMovement-Strategy;20;24;0,4;0,26;0,04;False;19;-0,0137999999999999;-0,0137999999999999;0,157894736842105;0,210526315789474;-0,00072631578947368;-0,00036315789473684;0,5;0,5;-0,00116666666666666;0,000925000000000009;-0,00072631578947368;0,000129903810567651;0,00134197201494251;0,00146712827454221;11;12;0;7;
0,00289999999999988;GBPUSD;912;FastMovement-Strategy;90;5;0,39;0,34;0,13;True;2;0,00309999999999988;0;0;0,5;0,00154999999999994;8,15789473684179E-05;0,0526315789473684;1;-0,00209999999999999;0,00519999999999987;0,00154999999999994;0;0;0,00364999999999993;43;1;1;0;
-0,0316999999999997;GBPUSD;912;FastMovement-Strategy;150;28;0,1;0,18;0,31;False;171;-0,0145999999999997;-0,0243000000000004;0,491228070175439;0,514619883040936;-8,53801169590627E-05;-0,000384210526315782;4,5;0,5;-0,0021051282051282;0,00169999999999999;-8,7951807228914E-05;0,00123619651276883;0,00199247928508985;0,00250642055483062;194;10;31;129;
-0,00949999999999989;GBPUSD;912;FastMovement-Strategy;180;17;0,36;0,23;0,28;False;4;-0,00909999999999989;-0,00939999999999985;1;0,25;-0,00227499999999997;-0,000239473684210523;0,105263157894737;0;-0,00313333333333328;0,000299999999999967;-0,00227499999999997;0;0,00164991582276864;0,0020620075169601;98;2;0;2;
0,00240000000000016;GBPUSD;912;FastMovement-Strategy;170;9;0,6;0,39;0,21;True;2;0,00260000000000016;0;0;0,5;0,00130000000000008;6,84210526315831E-05;0,0526315789473684;1;-0,00339999999999985;0,00600000000000001;0,00130000000000008;0;0;0,00469999999999993;102;1;1;0;
-0,00910000000000007;USDCHF;912;FastMovement-Strategy;100;27;0,52;0,32;0,19;False;7;-0,00840000000000007;-0,00840000000000007;0,142857142857143;0,285714285714286;-0,00120000000000001;-0,000221052631578949;0,184210526315789;0,333333333333333;-0,00256000000000001;0,00219999999999998;-0,00120000000000001;0,001;0,0014150618361047;0,00251793566240283;40;4;1;2;
0,00789999999999999;GBPUSD;912;FastMovement-Strategy;130;12;0,46;0,4;0,36;True;3;0,00819999999999999;0;0;0,666666666666667;0,00273333333333333;0,00021578947368421;0,0789473684210526;1;-0,00180000000000002;0,005;0,00273333333333333;0,00119999999999998;0;0,00335194802399375;119;0;1;2;
-0,0177999999999999;EURUSD;912;FastMovement-Strategy;90;8;0,46;0,25;0,31;False;4;-0,0173999999999999;-0,0173999999999999;1;0;-0,00434999999999997;-0,000457894736842102;0,105263157894737;0;-0,00434999999999997;n. def.;-0,00434999999999997;n. def.;0,00141862609591122;0,00141862609591122;13;4;0;0;
-1,19140000000002;USDJPY;912;FastMovement-Strategy;80;11;0,08;0,21;0,17;True;214;-1,17000000000002;-1,37000000000002;0,537383177570093;0,448598130841121;-0,00546728971962624;-0,0307894736842109;5,63157894736842;0,466666666666667;-0,122053571428571;0,130208333333333;-0,00562500000000008;0,108233728248433;0,0840082733261716;0,158182567812055;69;40;22;152;
-0,133600000000002;USDCHF;912;FastMovement-Strategy;50;25;0,08;0,18;0,13;True;536;-0,0800000000000016;-0,0828000000000018;0,5;0,402985074626866;-0,000149253731343287;-0,00210526315789478;14,1052631578947;0,0666666666666667;-0,000940065146579808;0,000965740740740739;-0,00015296367112811;0,000970792158119395;0,000510977853816997;0,00119290678156442;42;160;21;354;
0,000800000000000123;GBPUSD;912;FastMovement-Strategy;170;3;0,66;0,05;0,17;False;1;0,000900000000000123;0;1;1;0,000900000000000123;2,3684210526319E-05;0,0263157894736842;n. def.;n. def.;0,000900000000000123;0,000900000000000123;0;n. def.;0;0;0;1;0;
-0,000100000000000011;GBPUSD;912;FastMovement-Strategy;10;16;0,67;0,12;0,25;True;2;9,9999999999989E-05;0;0;0,5;4,99999999999945E-05;2,63157894736813E-06;0,0526315789473684;1;n. def.;9,9999999999989E-05;9,9999999999989E-05;0;n. def.;0;10;0;0;2;
-0,631599999999995;USDJPY;912;FastMovement-Strategy;90;17;0,26;0,24;0,14;True;16;-0,629999999999995;-0,929999999999993;0,625;0,375;-0,0393749999999997;-0,0165789473684209;0,421052631578947;0,4;-0,147;0,140000000000001;-0,0393749999999997;0,104243305140743;0,0610000000000017;0,160330469265826;61;7;1;8;
-0,0249999999999998;EURUSD;912;FastMovement-Strategy;170;24;0,27;0,01;0,09;False;88;-0,0161999999999998;-0,0207000000000002;0,556818181818182;0,829545454545455;-0,000184090909090906;-0,000426315789473678;2,31578947368421;0,5;-0,00247999999999999;0,000287671232876714;-0,000184090909090906;0,000144245989929744;0,00220550825586002;0,00138907149855549;4;15;73;0;
-0,0701999999999932;USDJPY;912;FastMovement-Strategy;20;6;0,39;0,3;0,33;True;2;-0,0699999999999932;-0,439999999999998;0,5;0,5;-0,0349999999999966;-0,00184210526315772;0,0526315789473684;0;-0,439999999999998;0,370000000000005;-0,0349999999999966;0;0;0,405000000000001;4;1;1;0;
0,00269999999999989;GBPUSD;912;FastMovement-Strategy;70;20;0,57;0,16;0,28;False;3;0,00299999999999989;-0,00209999999999999;1;0,666666666666667;0,000999999999999964;7,89473684210498E-05;0,0789473684210526;1;-0,00209999999999999;0,00254999999999994;0,000999999999999964;4,99999999999945E-05;0;0,00219241115365401;45;0;2;1;
-0,00209999999999966;EURUSD;912;FastMovement-Strategy;150;18;0,24;0,23;0,19;True;51;0,00300000000000034;-0,0078999999999998;0,450980392156863;0,372549019607843;5,88235294117713E-05;7,89473684210615E-05;1,34210526315789;0,363636363636364;-0,0016625;0,00295789473684212;5,88235294117713E-05;0,00246198802628105;0,000803021637317451;0,00276640748636618;82;22;14;15;
-0,2511;USDJPY;912;FastMovement-Strategy;50;23;0,31;0,22;0,17;False;11;-0,25;-0,390000000000001;0,363636363636364;0,454545454545455;-0,0227272727272727;-0,00657894736842105;0,289473684210526;0,2;-0,158000000000001;0,108000000000001;-0,025;0,0982649479723086;0,0949526197637528;0,164392822227737;42;2;1;8;
0,0599000000000023;USDJPY;912;FastMovement-Strategy;130;9;0,57;0,02;0,4;False;1;0,0600000000000023;0;0;1;0,0600000000000023;0,00157894736842111;0,0263157894736842;n. def.;n. def.;0,0600000000000023;0,0600000000000023;0;n. def.;0;10;0;1;0;
-0,310100000000002;USDJPY;912;FastMovement-Strategy;130;2;0,68;0,28;0,22;False;1;-0,310000000000002;-0,310000000000002;0;0;-0,310000000000002;-0,00815789473684216;0,0263157894736842;n. def.;-0,310000000000002;n. def.;-0,310000000000002;n. def.;0;0;46;1;0;0;
