Score;Pair;Time;Strategy;takeprofit;threshold;timeout;stochTimeframe;stoploss;positions;profit;drawdown;long;winning;pips/position;pips/day;positions/day;positivedaysratio;holdtime/positions;hittimeout;hittp;hitsl;
-0,00579999999999988;USDCHF;744;SSIStochStrategy;0,28;0,17;150;600;0,29;148;0,00900000000000012;-0,0137000000000002;0,493243243243243;0,472972972972973;6,08108108108116E-05;0,000290322580645165;4,7741935483871;0,692307692307692;225;115;18;14;
-0,0215000000000001;USDCHF;744;SSIStochStrategy;0,15;0,13;120;1140;0,08;204;-0,0011000000000001;-0,0145000000000002;0,529411764705882;0,382352941176471;-5,39215686274559E-06;-3,54838709677452E-05;6,58064516129032;0,307692307692308;95;48;52;104;
0,0264999999999998;USDCHF;744;SSIStochStrategy;0,25;0,14;150;420;0,18;165;0,0429999999999998;-0,00569999999999993;0,515151515151515;0,521212121212121;0,000260606060606059;0,00138709677419354;5,32258064516129;0,75;134;103;32;29;
-0,0059999999999996;USDCHF;744;SSIStochStrategy;0,05;0,08;150;600;0,13;241;0,0181000000000004;-0,00319999999999954;0,560165975103734;0,697095435684647;7,51037344398359E-05;0,00058387096774195;7,7741935483871;0,769230769230769;47;30;161;50;
-0,0279999999999997;USDCHF;744;SSIStochStrategy;0,11;0,22;150;1140;0,09;215;-0,00649999999999973;-0,0262000000000001;0,548837209302326;0,455813953488372;-3,02325581395336E-05;-0,00020967741935483;6,93548387096774;0,5;70;35;81;98;
-0,114600000000001;USDCHF;744;SSIStochStrategy;0,05;0,1;120;300;0,04;637;-0,0509000000000012;-0,052800000000001;0,540031397174254;0,389324960753532;-7,99058084772389E-05;-0,00164193548387101;20,5483870967742;0,166666666666667;15;10;242;384;
-0,0510999999999997;USDCHF;744;SSIStochStrategy;0,25;0,11;150;660;0,05;248;-0,0262999999999997;-0,0272999999999998;0,524193548387097;0,229838709677419;-0,000106048387096773;-0,000848387096774183;8;0,461538461538462;61;42;24;182;
0,0039000000000003;USDCHF;744;SSIStochStrategy;0,21;0,21;150;600;0,25;152;0,0191000000000003;-0,0123999999999996;0,513157894736842;0,519736842105263;0,000125657894736844;0,000616129032258075;4,90322580645161;0,461538461538462;193;101;32;18;
-0,347900000000002;USDCHF;744;SSIStochStrategy;0,11;0,12;30;60;0,02;1564;-0,191500000000002;-0,192300000000002;0,509590792838875;0,157289002557545;-0,000122442455242968;-0,00617741935483877;50,4516129032258;0;8;200;94;1269;
0,0041999999999996;USDCHF;744;SSIStochStrategy;0,07;0,12;120;600;0,19;232;0,0273999999999996;-0,00490000000000002;0,521551724137931;0,642241379310345;0,000118103448275861;0,000883870967741924;7,48387096774194;0,615384615384615;63;69;133;29;
-0,0382999999999987;USDCHF;744;SSIStochStrategy;0,13;0,09;150;60;0,29;254;-0,0128999999999987;-0,0262000000000001;0,566929133858268;0,511811023622047;-5,0787401574798E-05;-0,000416129032258022;8,19354838709677;0,416666666666667;165;133;91;30;
-0,0790999999999999;USDCHF;744;SSIStochStrategy;0,27;0,14;150;300;0,08;252;-0,0538999999999999;-0,0582000000000001;0,531746031746032;0,265873015873016;-0,000213888888888889;-0,00173870967741935;8,12903225806452;0,25;87;78;21;152;
-0,0085999999999996;USDCHF;744;SSIStochStrategy;0,05;0,2;180;1140;0,23;220;0,0134000000000004;-0,00569999999999971;0,536363636363636;0,763636363636364;6,09090909090928E-05;0,000432258064516142;7,09677419354839;0,5;77;29;163;27;
-0,0161000000000012;USDCHF;744;SSIStochStrategy;0,21;0,16;150;840;0,11;169;0,000799999999998802;-0,0125000000000003;0,544378698224852;0,396449704142012;4,7337278106438E-06;2,58064516128646E-05;5,45161290322581;0,5;98;55;37;77;
-0,0494000000000005;USDCHF;744;SSIStochStrategy;0,23;0,19;30;780;0,27;310;-0,0184000000000005;-0,0221000000000006;0,47741935483871;0,42258064516129;-5,93548387096791E-05;-0,000593548387096791;10;0,307692307692308;49;297;5;7;
-0,0295;USDCHF;744;SSIStochStrategy;0,29;0,19;150;780;0,2;143;-0,0152;-0,0247000000000001;0,48951048951049;0,440559440559441;-0,000106293706293706;-0,000490322580645161;4,61290322580645;0,230769230769231;179;98;13;31;
0,0187000000000004;USDCHF;744;SSIStochStrategy;0,11;0,19;150;360;0,24;212;0,0399000000000004;-0,0105999999999999;0,481132075471698;0,608490566037736;0,000188207547169813;0,00128709677419356;6,83870967741936;0,692307692307692;147;85;100;26;
